URL,Score,Performance,Accessibility,Best Practices,SEO,FCP,LCP,CLS,FID,TBT,SI,Color Contrast,Headings,Labels,Image Alts,Link Names,Errors,Inspector Issues,Images Responsive,Image Aspect Ratio,Indexable
"/1352/Website-Terms-and-Conditions",80,53,100,74,92,5817.17,13929.76,0.09,56,6,6232.54,1,1,1,1,1,0,0,1,1,1
"/1361/Cybersecurity-Awareness",80,53,99,74,92,5974.16,16541.27,0.09,100,50,7475.21,1,0,1,1,1,0,0,1,1,1
"/1366/Veteran-of-the-Year",78,53,100,74,83,6138.27,14779.92,0.09,77,27,6677.97,1,1,1,1,1,0,0,1,1,1
"/1367/Palmdale-Plein-Air",78,53,100,74,83,5834.02,17088.2,0.09,63,13,7381.13,1,1,1,1,1,0,0,1,1,1
"/1370/Public-Safety",78,52,96,74,92,11158.21,26778.03,0.09,155,105,11158.21,1,0,1,1,1,0,0,1,1,1
"/1372/Desert-Sands-Playground-Fitness-Zone",80,53,99,74,92,5825.55,16598.25,0.09,80,30,6488.12,1,0,1,1,1,0,0,1,1,1
"/1373/Palmdale-Oasis-Park-Playground",78,53,100,74,83,5837.23,20150.22,0.09,68,18,8989.1,1,1,1,1,1,0,0,1,1,1
"/1375/Sponsorship",80,53,99,74,92,5825.17,13588.59,0.09,62,12,6464.24,1,0,1,1,1,0,0,1,1,1
"/1383/Incentive-Programs",77,53,99,74,83,6206.51,14272.71,0.09,63,13,6394.13,1,0,1,1,1,0,0,1,1,1
"/1385/Alert-Palmdale",77,53,96,74,83,10508.03,20840.94,0.09,52,2,10508.03,1,0,1,1,1,0,0,1,1,1
"/1396/Street-Sweeping",77,47,97,74,92,20325.32,38034.85,0.09,311.5,202.41,20325.32,1,1,1,1,1,0,0,1,1,1
"/1400/2023---Sister-Cities",78,53,100,74,83,5820.35,13722.11,0.09,62,12,6156.74,1,1,1,1,1,0,0,1,1,1
"/1402/Palmdale-Farmers-Market",78,48,97,74,92,5830.45,33943.71,0.09,234,184,12816.23,1,1,1,1,1,0,0,1,1,1
"/1415/Industrial-Projects-and-Leasing-Opportun",70,25,96,74,83,6076.58,34693.64,0.09,1012,962,14756.47,1,0,1,1,1,0,0,1,1,1
"/142/Contact",76,53,86,74,92,5827.51,15024.93,0.09,64,14,6426.25,1,0,1,1,1,0,0,1,1,1
"/1420/2024---Diversity",78,53,100,74,83,5824.65,17441.75,0.09,73,23,7320.7,1,1,1,1,1,0,0,1,1,1
"/143/Apply-For",76,53,86,74,92,5827.01,14070.22,0.09,57,7,6204.08,1,0,1,1,1,0,0,1,1,1
"/144/Find",76,53,86,74,92,5825.36,14089.77,0.09,68,18,6202.08,1,0,1,1,1,0,0,1,1,1
"/145/Sign-Up-For",76,53,86,74,92,5823.44,15292.53,0.09,62,12,6482.52,1,0,1,1,1,0,0,1,1,1
"/146/Submit",76,53,86,74,92,5818.9,14314.28,0.09,67,17,6316.52,1,0,1,1,1,0,0,1,1,1
"/150/Departments",76,53,87,74,92,5989.58,14124.63,0.09,72,22,6497.16,1,0,1,1,1,0,0,1,1,1
"/1502/Report-a-Violation-My-Palmdale",69,38,99,56,83,8455.33,26815.32,0.09,404,354,10641.01,1,0,1,1,1,0,0,1,1,1
"/1513/SolarAPP",76,53,95,74,83,6225.2,14412.06,0.09,66,16,6413.36,1,0,1,1,1,0,0,1,1,1
"/152/Building-Safety",78,51,96,74,92,6126.36,20581.92,0.09,177,127,8682.63,1,0,1,1,1,0,0,1,1,1
"/1521/Operations",80,53,99,74,92,6201.12,17089.41,0.09,118,68,7599.3,1,0,1,1,1,0,0,1,1,1
"/1522/Welcome-to-Palmdale",75,44,100,74,83,5760.74,20868.21,0.09,296,246,9456,1,1,1,1,1,0,0,1,1,1
"/1529/Forms-and-Documents",77,53,99,74,83,6203.48,14245.91,0.09,59,9,6342.62,1,0,1,1,1,0,0,1,1,1
"/153/Public-Works",78,47,100,74,92,6352.18,18125.96,0.09,249,199,8671.99,1,1,1,1,1,0,0,1,1,1
"/1532/Threnody",77,53,99,74,83,5826.27,16352.28,0.09,79,29,6833.6,1,0,1,1,1,0,0,1,1,1
"/1533/Small-Mural-Mentor-Program",77,53,99,74,83,5822.15,23169.12,0.09,68,18,9602.03,1,0,1,1,1,0,0,1,1,1
"/1534/Untitled-Aerospace-Mural",77,53,99,74,83,5824.64,16038.65,0.09,64,14,7295.95,1,0,1,1,1,0,0,1,1,1
"/1535/Resources",74,53,87,74,83,5976.75,14756.96,0.09,67,17,6561.65,1,0,1,1,1,0,0,1,1,1
"/1536/Information-Technology",80,53,99,74,92,5974.11,15496.96,0.09,93,43,6765.73,1,0,1,1,1,0,0,1,1,1
"/1537/Mirage",78,53,100,74,83,5820.3,15592.61,0.09,88,38,6982.15,1,1,1,1,1,0,0,1,1,1
"/1540/The-Curtain-Calls",78,53,100,74,83,5835.53,19031.17,0.09,62,12,8409.33,1,1,1,1,1,0,0,1,1,1
"/1541/McAdam-Park-Renovations",78,53,100,74,83,6458.04,16813.21,0.09,57,7,7885.47,1,1,1,1,1,0,0,1,1,1
"/1542/Author-Alley-Book-Festival",79,53,97,74,92,5824.03,16437.57,0.09,120,70,7203.31,1,1,0,1,1,0,0,1,1,1
"/1545/Emergency-Preparedness",78,53,97,70,92,5975.13,15224.76,0.09,125,75,7394.18,1,1,1,1,1,0,0,1,0,1
"/1551/Digital-Access",76,51,96,74,83,5873.97,24046.2,0.09,183,133,11123.64,1,0,1,1,1,0,0,1,1,1
"/1552/Local-Responsibility-Fire-Hazard-Severit",74,53,95,74,75,6203.4,16950.18,0.09,68,18,7196.66,1,0,1,1,1,0,0,1,1,1
"/1553/Home-Repair-Program-and-Home-Accessibili",77,53,96,74,83,6130.46,14261.8,0.09,64,14,6382.59,1,0,1,1,1,0,0,1,1,1
"/1554/Aerospace-Incentive-Program",76,53,95,74,83,6200.34,14261.85,0.09,61,11,6200.34,1,0,1,1,1,0,0,1,1,1
"/1555/Opportunity-Zones",76,53,92,74,83,6210.99,13899.63,0.09,75,25,6619.35,1,0,1,1,1,0,0,1,1,1
"/1556/Foreign-Trade-Zone",76,53,92,74,83,6130.7,14921.72,0.09,61,11,6442.68,1,0,1,1,1,0,0,1,1,1
"/1557/EB-5-Financing",76,53,95,74,83,6126.85,15366.6,0.09,63,13,6615.77,1,0,1,1,1,0,0,1,1,1
"/1558/Antelope-Valley-Air-Quality-Management-D",76,53,92,74,83,6207.63,15225.75,0.09,65,15,6957.82,1,0,1,1,1,0,0,1,1,1
"/1559/Recycling-Market-Development-Zone-RMDZ",76,53,95,74,83,6137.18,14696.38,0.09,80,30,6838.85,1,0,1,1,1,0,0,1,1,1
"/156/Business-License",77,53,97,74,83,5973.88,14171.9,0.09,69,19,6499.02,1,1,1,1,1,0,0,1,1,1
"/1561/Harmony",78,53,100,74,83,5831.06,21465.13,0.09,72,22,8590.87,1,1,1,1,1,0,0,1,1,1
"/1568/Chimbole-Cultural-Center-City-Library-Im",71,28,100,74,83,6173.11,22707.23,0.09,741,691,8768.17,1,1,1,1,1,0,0,1,1,1
"/1569/Wild-and-Alive-Palmdale",75,32,100,74,92,5844.45,25107.48,0.09,538,488,11881.46,1,1,1,1,1,0,0,1,1,1
"/157/Current-Capital-Improvement-Projects",79,53,97,74,92,6274.96,13690.31,0.09,73,23,6788.56,1,1,1,1,1,0,0,1,1,1
"/1570/Down-Payment-Assistance-Program",80,53,99,74,92,5827.45,14086.29,0.09,66,16,6161.46,1,0,1,1,1,0,0,1,1,1
"/1572/Completed-Park-Improvement-Projects",74,34,97,74,92,5838.43,24031.13,0.09,489,439,11577.73,1,1,1,1,1,0,0,1,1,1
"/1573/Local-Street-Resurfacing-Project",77,53,99,74,83,5825.66,14261.24,0.09,68,18,6303.52,1,0,1,1,1,0,0,1,1,1
"/1578/Palmdale-Eats",72,53,97,56,83,17179.43,35692.69,0.09,82,32,17179.43,1,1,1,1,1,0,0,1,1,1
"/1579/Azteca-Mexican-Restaurants-2",77,53,99,74,83,5826.91,17844.45,0.09,58,8,7826.88,1,0,1,1,1,0,0,1,1,1
"/1580/Having-a-Ball",75,44,100,74,83,5825.79,19954.15,0.09,297,247,8924.57,1,1,1,1,1,0,0,1,1,1
"/1582/Fire-Island-Grill",76,49,99,74,83,5825.49,20973.91,0.09,206,156,9290.39,1,0,1,1,1,0,0,1,1,1
"/1583/Fresco-II-Restaurant-and-Catering",77,52,99,74,83,5825.56,14600,0.09,140,90,6928.67,1,0,1,1,1,0,0,1,1,1
"/1584/Ginos-Ristorante-Palmdale",77,52,99,74,83,5828.84,17331.17,0.09,167,117,7511.14,1,0,1,1,1,0,0,1,1,1
"/1585/Guadalajara-Pueblito",77,53,99,74,83,5822.66,16488.66,0.09,87,37,7157.51,1,0,1,1,1,0,0,1,1,1
"/1586/Happy-Hours-Bar-Grill",77,51,99,74,83,5827.58,17239.33,0.09,187,137,8601,1,0,1,1,1,0,0,1,1,1
"/1587/Juice-It-Up-Palmdale",77,52,99,74,83,5828.43,17203.85,0.09,155,105,7513.7,1,0,1,1,1,0,0,1,1,1
"/1588/Lee-Esthers-Creole-Cajun-Eatery",76,49,99,74,83,5921.74,29652.41,0.09,207,157,14508.14,1,0,1,1,1,0,0,1,1,1
"/1589/Louisiana-Famous-Fried-Chicken",77,53,99,74,83,5829.88,15293.92,0.09,60,10,6876.88,1,0,1,1,1,0,0,1,1,1
"/1590/Malhis-Indian-Cuisine",77,53,99,74,83,5832.1,15604.13,0.09,61,11,7059.16,1,0,1,1,1,0,0,1,1,1
"/1591/Marcos-Pizza",77,53,99,74,83,5824.17,19123.45,0.09,61,11,8830.48,1,0,1,1,1,0,0,1,1,1
"/1592/Shandra-Thai-Cuisine",72,31,99,74,83,5869.06,26942.55,0.09,590,540,12794.97,1,0,1,1,1,0,0,1,1,1
"/1593/The-Original-Karens-Kitchen",77,53,99,74,83,5827.16,15819.02,0.09,122,72,7340.46,1,0,1,1,1,0,0,1,1,1
"/1594/Tokyo-Steak-Palmdale",77,53,99,74,83,5755.05,16645.78,0.09,57,7,7465.44,1,0,1,1,1,0,0,1,1,1
"/1595/Xevichez",77,53,99,74,83,5835.61,16013.02,0.09,62,12,7594.62,1,0,1,1,1,0,0,1,1,1
"/161/Maintenance",80,53,100,74,92,6354.39,16911.91,0.09,124,74,7529.92,1,1,1,1,1,0,0,1,1,1
"/162/Facility-Maintenance",79,53,96,74,92,6355.02,17105.32,0.09,63,13,7849.38,1,0,1,1,1,0,0,1,1,1
"/163/Fleet-Maintenance",80,53,99,74,92,6278.06,15066.48,0.09,64,14,6669.94,1,0,1,1,1,0,0,1,1,1
"/164/Industrial-Waste-Program",80,53,100,74,92,5972.34,14244.96,0.09,67,17,6479.39,1,1,1,1,1,0,0,1,1,1
"/165/Landscape-Maintenance",79,53,97,74,92,5905.35,14302.69,0.09,53,3,6613.52,1,1,1,1,1,0,0,1,1,1
"/166/Park-Maintenance",78,50,97,74,92,5975.14,17182.98,0.09,203,153,8323.41,1,1,1,1,1,0,0,1,1,1
"/167/Code-Enforcement",77,42,100,74,92,6272.63,18361,0.09,328,278,8552.85,1,1,1,1,1,0,0,1,1,1
"/168/Street-and-Drainage-Maintenance",79,53,97,74,92,5973.31,14358.31,0.09,82,32,6873.66,1,1,1,1,1,0,0,1,1,1
"/169/Collection-Systems-Maintenance",79,53,97,74,92,10913.56,20914.01,0.09,64,14,10913.56,1,1,1,1,1,0,0,1,1,1
"/171/Report-Graffiti",79,53,97,74,92,5971.59,14439.61,0.09,99,49,6691.87,1,1,1,1,1,0,0,1,1,1
"/173/Innovation-and-Environmental",79,52,97,74,92,11612.04,26248.15,0.09,133,83,11926.46,1,1,1,1,1,0,0,1,1,1
"/174/Parks-and-Recreation",75,53,97,56,92,11337.68,23455.71,0.09,92,42,11337.68,1,1,1,1,1,0,0,1,1,1
"/175/Geographic-Information-Systems-GIS",79,53,97,74,92,6352.08,14030.85,0.09,92,42,7393.27,1,1,1,1,1,0,0,1,1,1
"/176/Planning",79,52,99,74,92,5979.98,17172.52,0.09,150,100,8302.48,1,0,1,1,1,0,0,1,1,1
"/177/Aquatics",75,41,94,74,92,6654.91,25558.16,0.09,338,288,10664.59,1,1,1,1,1,0,0,1,1,1
"/178/Best-of-the-West",80,53,100,74,92,6204.09,15749.99,0.09,64,14,6880.1,1,1,1,1,1,0,0,1,1,1
"/179/Plan-Your-Next-Tournament-at-Best-of-the",79,53,97,74,92,5904.24,13536.34,0.09,80,30,6772.7,1,1,1,1,1,0,0,1,1,1
"/183/Community-Programs",80,53,100,74,92,6124.38,15785.17,0.09,85,35,6758.61,1,1,1,1,1,0,0,1,1,1
"/184/Youth-Opportunities",79,53,97,74,92,10732.44,23316.15,0.09,122,72,10732.44,1,1,1,1,1,0,0,1,1,1
"/185/City-Manager",71,37,100,56,92,5973.81,21041.3,0.09,424,374,9066.32,1,1,1,1,1,0,0,1,1,1
"/186/City-Clerk",79,53,97,74,92,6279.39,13593.88,0.09,68,18,6818.44,1,1,1,1,1,0,0,1,1,1
"/187/Enterprise-Systems",80,53,100,74,92,6351.5,13640.1,0.09,83,33,7190.93,1,1,1,1,1,0,0,1,1,1
"/188/Housing",77,46,95,74,92,6353.11,19848.95,0.09,274,224,8884.85,1,0,1,1,1,0,0,1,1,1
"/189/Youth-Leagues",80,53,100,74,92,5822.77,13886.57,0.09,65,15,6423.26,1,1,1,1,1,0,0,1,1,1
"/192/Neighborhood-Compliance",75,53,100,56,92,6364.65,15212.16,0.09,86,36,7433.83,1,1,1,1,1,0,0,1,1,1
"/193/Adult-Leagues",80,53,99,74,92,5854.35,14147.86,0.09,73,23,6565.42,1,0,1,1,1,0,0,1,1,1
"/195/Contest-a-Citation",80,53,100,74,92,6274.43,15469.11,0.09,73,23,6809.55,1,1,1,1,1,0,0,1,1,1
"/196/Contest-a-Parking-Citation-Step-1",80,53,100,74,92,6502.65,15760.91,0.09,66,16,7315.79,1,1,1,1,1,0,0,1,1,1
"/197/Contest-a-Parking-Citation-Step-2",80,53,100,74,92,6496.39,15299.6,0.09,72,22,6969.83,1,1,1,1,1,0,0,1,1,1
"/199/Rental-Information",79,53,97,74,92,5822.18,15079.78,0.09,62,12,6507.41,1,1,1,1,1,0,0,1,1,1
"/200/Contest-a-Parking-Citation-Step-3",80,53,100,74,92,6502.52,15615.09,0.09,88,38,7409.38,1,1,1,1,1,0,0,1,1,1
"/204/Parking-Information-for-Commercial-Truck",79,53,97,74,92,6217.63,14411.93,0.09,64,14,6499.93,1,1,1,1,1,0,0,1,1,1
"/205/Joe-Davies-Heritage-Airpark",73,46,97,56,92,5823.41,18531.2,0.09,267,217,9043.96,1,1,1,1,1,0,0,1,1,1
"/206/Citations",77,53,97,74,83,6284.26,14503.86,0.09,75,25,7023.86,1,1,1,1,1,0,0,1,1,1
"/207/Business-Permits",74,53,96,56,92,5971.17,13459.35,0.09,68,18,6474.29,1,0,1,1,1,0,0,1,1,1
"/209/Towed-Vehicle-Information",80,53,100,74,92,11332.28,22719.8,0.09,64,14,11332.28,1,1,1,1,1,0,0,1,1,1
"/211/Neighborhood-Houses-Community-Gardens",80,53,99,74,92,5982.28,15838.17,0.09,84,34,7357.21,1,0,1,1,1,0,0,1,1,1
"/223/Legacy-Commons",80,53,99,74,92,5826.91,15631.08,0.09,74,24,6657.92,1,0,1,1,1,0,0,1,1,1
"/228/Neighborhood-Watch",80,53,100,74,92,6280.55,16537.48,0.09,124,74,7496.52,1,1,1,1,1,0,0,1,1,1
"/232/Economic-Community-Development",78,49,96,74,92,6280.62,18298.18,0.09,207,157,8151.22,1,0,1,1,0,0,0,1,1,1
