URL,Score,Performance,Accessibility,Best Practices,SEO,FCP,LCP,CLS,FID,TBT,SI,Color Contrast,Headings,Labels,Image Alts,Link Names,Errors,Inspector Issues,Images Responsive,Image Aspect Ratio,Indexable
"/event/summer-concert-series-new-wave-kids/",82,59,100,93,77,3169.69,6019.87,0,26,0,3169.69,1,1,1,1,1,0,0,1,1,1
"/facility-directory-standard-map/",84,60,99,93,85,3172.36,4072.37,0,16,0,9217.62,1,1,1,1,1,0,0,1,1,1
"/fact-check-clarification-on-federal-building-in-paramount/",84,59,97,93,85,2423.1,4973.66,0,16,0,9261.92,1,1,1,1,1,0,0,1,1,1
"/faqs/",84,56,100,93,85,3174.01,9926.17,0,16,0,4809.28,1,1,1,1,1,0,0,1,1,1
"/festive-moments-await-paramount-holiday-events/",83,57,97,93,85,3471.04,6171.78,0,18,0,4209.92,1,1,1,1,1,0,0,1,1,1
"/government/",84,56,100,93,85,3323.9,9174.49,0.01,20,0,4929.22,1,1,1,1,1,0,0,1,1,1
"/government/building-and-safety-division/",84,56,100,93,85,3173.31,10976.28,0,16,0,5714.16,1,1,1,1,1,0,0,1,1,1
"/government/building-and-safety-division/ab-602/",84,57,99,93,85,3320.95,9171.39,0.04,20,0,3320.95,1,0,1,1,1,0,0,1,1,1
"/government/building-and-safety-division/building-construction-permits/",84,56,100,93,85,3171.38,11721.7,0,16,0,7211.47,1,1,1,1,1,0,0,1,1,1
"/government/building-and-safety-division/electric-vehicle-ev-charging-permits/",84,57,100,93,85,2600.99,9501.63,0,16,0,3929.89,1,1,1,1,1,0,0,1,1,1
"/government/building-and-safety-division/online-services/",83,55,100,93,85,4071.23,9921.64,0,19,0,9071.85,1,1,1,1,1,0,0,1,1,1
"/government/building-and-safety-division/resources/",84,56,100,93,85,3332.86,8657.86,0,17,0,5500.27,1,1,1,1,1,0,0,1,1,1
"/government/building-and-safety-division/solar-app/",84,56,100,93,85,3171.72,9922.22,0,16,0,7795.22,1,1,1,1,1,0,0,1,1,1
"/government/city-council/",83,55,100,93,85,3171.96,10071.96,0.11,22,0,3171.96,1,1,1,1,1,0,0,1,1,1
"/government/city-council/bios/",84,56,100,93,85,3170.34,17214.93,0,20,0,5808.32,1,1,1,1,1,0,0,1,1,1
"/government/city-council/calendar-view/",83,57,97,93,85,3244.34,12059.97,0,32,0,3420.47,0,1,1,1,1,0,0,1,1,1
"/government/city-council/campaign-finance-disclosure-documents/",82,48,100,93,85,3323.16,9173.72,0.17,16,0,5587.07,1,1,1,1,1,0,0,1,1,1
"/government/city-council/meeting-agendas-minutes/",83,55,97,93,85,3323.31,9173.31,0.03,64,7,6435.76,1,1,1,1,1,0,0,1,1,1
"/government/city-council/public-notices-city-council/",84,56,100,93,85,3170.96,8871.72,0.01,16,0,5552.14,1,1,1,1,1,0,0,1,1,1
"/government/commissions/",84,56,100,93,85,3170.29,9020.72,0,22,0,5497.13,1,1,1,1,1,0,0,1,1,1
"/government/commissions/ad-hoc-committee/",84,56,100,93,85,3177.44,8877.68,0,16,0,5065.24,1,1,1,1,1,0,0,1,1,1
"/government/commissions/community-services-and-recreation-commission/",84,56,100,93,85,3173.03,8873.67,0,16,0,5476.54,1,1,1,1,1,0,0,1,1,1
"/government/commissions/community-services-and-recreation-commission/parks-and-recreation-commission-archived-agendas/",83,56,97,93,85,3169.27,8719.46,0,31,0,4720.86,1,1,1,1,1,0,0,1,1,1
"/government/commissions/planning-commission/",84,58,98,93,85,3297.29,8252.33,0.01,60,5,3297.29,1,0,1,1,1,0,0,1,1,1
"/government/commissions/planning-commission/planning-commission-archived/",83,56,96,93,85,3324.93,10675.43,0.01,34,0,5039.71,1,0,1,1,1,0,0,1,1,1
"/government/commissions/public-safety-commission/",83,56,98,93,85,3170.9,8870.98,0.01,20,0,6089.88,1,0,1,1,1,0,0,1,1,1
"/government/commissions/public-safety-commission/public-safety-commission-archived-agendas/",83,56,99,93,85,2579.87,10079.88,0.01,24,0,5702.36,1,0,1,1,1,0,0,1,1,1
"/government/commissions/public-works-commission/",84,58,98,93,85,2910.78,8761.29,0,30,0,3024.26,1,0,1,1,1,0,0,1,1,1
"/government/commissions/public-works-commission/public-works-commission-archived-agendas/",84,56,100,93,85,3171.9,9022.1,0.01,16,0,5877.21,1,1,1,1,1,0,0,1,1,1
"/government/commissions/senior-services-commission/",84,56,100,93,85,3170.07,8870.12,0,30,0,4787.53,1,1,1,1,1,0,0,1,1,1
"/government/commissions/senior-services-commission/senior-services-commission-archived-agendas/",84,58,100,93,85,3170.46,8720.55,0.01,24,0,3170.46,1,1,1,1,1,0,0,1,1,1
"/government/departments/",84,57,100,93,85,2723.79,10223.85,0.01,21,0,4404.69,1,1,1,1,1,0,0,1,1,1
"/government/departments/administrative-services/communications-division/",78,51,100,74,85,3170.58,9320.73,0.13,16,0,9059.48,1,1,1,1,1,0,0,1,1,1
"/government/departments/administrative-services/human-resources/",84,56,100,93,85,3322.83,9173.04,0,25,0,5700.65,1,1,1,1,1,0,0,1,1,1
"/government/departments/administrative-services/mobile-homes/",84,56,100,93,85,3170.12,8870.45,0.01,16,0,5397.4,1,1,1,1,1,0,0,1,1,1
"/government/departments/city-manager/",84,56,100,93,85,3173.22,8873.83,0,16,0,5099.52,1,1,1,1,1,0,0,1,1,1
"/government/departments/city-manager/city-clerk/",84,56,100,93,85,3170.24,8270.71,0,16,0,4973.29,1,1,1,1,1,0,0,1,1,1
"/government/departments/city-manager/city-clerk/elections/",84,59,100,93,85,2422.97,4972.97,0.04,18,0,5354.76,1,1,1,1,1,0,0,1,1,1
"/government/departments/city-manager/city-clerk/elections/public-records/",84,56,100,93,85,3172.77,9022.97,0.01,16,0,5465.86,1,1,1,1,1,0,0,1,1,1
"/government/departments/city-manager/city-clerk/measure-lr/",84,56,100,93,85,3332.38,9115.23,0,21,0,6264.11,1,1,1,1,1,0,0,1,1,1
"/government/departments/city-manager/city-clerk/senate-bill-272-enterprise-system-catalog/",84,56,100,93,85,3179.71,8729.95,0,16,0,5333.43,1,1,1,1,1,0,0,1,1,1
"/government/departments/city-manager/city-clerk/social-media-public-disclaimer/",83,53,100,93,85,3319.64,9169.68,0.13,24,0,3319.64,1,1,1,1,1,0,0,1,1,1
"/government/departments/community-services-department/",81,56,93,93,83,3172.31,12622.49,0.04,18,0,8139.74,0,1,1,1,1,0,0,1,1,1
"/government/departments/community-services-department/adaptive/",84,56,100,93,85,3175.3,13678.07,0,18,0,5480.85,1,1,1,1,1,0,0,1,1,1
"/government/departments/community-services-department/aquatics/",84,56,100,93,85,3325.04,11875.57,0,16,0,5500.39,1,1,1,1,1,0,0,1,1,1
"/government/departments/community-services-department/classes/",82,55,93,93,85,3471.9,11572.57,0,16,0,7575.51,0,1,1,1,1,0,0,1,1,1
"/government/departments/community-services-department/events/",84,56,100,93,85,2571.44,13825.76,0,16,0,6508.12,1,1,1,1,1,0,0,1,1,1
"/government/departments/community-services-department/parks-and-facilities/",84,56,100,96,85,3170.42,11120.79,0.01,23,0,8087.34,1,1,1,1,1,1,0,1,1,1
"/government/departments/community-services-department/recreation-activities/",82,56,96,93,83,3323.3,9325.7,0.01,16,0,5785.67,1,1,1,1,1,0,0,1,1,1
"/government/departments/community-services-department/senior-services/",82,58,92,93,83,2605.66,5756.03,0.03,26,0,6174.35,0,0,1,1,1,0,0,1,1,1
"/government/departments/community-services-department/sports/",84,56,100,93,85,3171.19,9621.68,0.01,17,0,5194.57,1,1,1,1,1,0,0,1,1,1
"/government/departments/facility-rentals/",83,56,100,93,83,3169.86,10969.98,0,17,0,6451.92,1,1,1,1,1,0,0,1,1,1
"/government/departments/finance/",82,56,97,93,83,3169.32,9319.53,0,21,0,4178.1,1,1,1,1,1,0,0,1,1,1
"/government/departments/planning-department/specific-plans/",84,56,100,93,85,3184.06,9473.42,0,18,0,5301.35,1,1,1,1,1,0,0,1,1,1
"/government/departments/planning-division/",84,57,100,93,85,3172.8,9023.18,0.01,17,0,3822.79,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/",84,57,100,93,85,2421.65,19373.46,0,17,0,8068.33,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/code-enforcement/",84,57,100,93,85,3170.55,8270.88,0,21,0,4120.99,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/community-policing/",83,55,100,93,85,3322.41,10222.41,0.01,16,0,6715.99,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/emergency-preparedness/",84,56,100,93,85,3175.84,9629.11,0,18,0,3978.69,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/emergency-preparedness/local-hazard-mitigation-plan/",84,56,100,93,85,3175.51,9929.42,0.05,17,0,5061.55,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/emergency-preparedness/nixle/",79,55,100,74,85,3170.57,9470.86,0.04,16,0,5992.24,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/homeless-outreach-services/",83,56,99,93,85,3180.82,9627.98,0.01,17,0,5916.7,1,0,1,1,1,0,0,1,1,1
"/government/departments/public-safety/homeless-outreach-services/lahsa-winter-shelters/",82,57,100,93,77,2872.78,6772.78,0,20,0,4309.86,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/neighborhood-business-watch/",84,56,100,93,85,3172.85,9923.24,0.01,19,0,5856.05,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/public-safety-joint-powers-authority/",84,56,100,93,85,3171.38,9622.12,0,22,0,5538.02,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/public-safety-rebate-programs/",84,56,100,93,85,3170.14,9020.85,0.01,20,0,5130.56,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/resources/",84,56,100,93,85,3321.05,8571.41,0.01,18,0,5643.7,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-safety/resources/videos/",82,50,100,93,85,3171.66,8422.03,0.14,16,0,5311.87,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/",84,57,100,93,85,2423.67,12623.81,0,20,0,4683.55,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/capital-improvement-projects/",84,56,100,93,85,3172.12,9472.88,0.01,17,0,5450.27,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/general-service-request/",84,56,100,93,85,3173.76,10528.66,0,16,0,5972.83,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/graffiti-removal/",84,56,100,93,85,3169.42,9469.67,0,16,0,5537.92,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/sewer-maintenance/",83,56,99,93,85,3322.49,9622.99,0,16,0,5363.21,1,0,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/street-sweeping/",84,56,100,93,85,3176.04,9926.04,0,16,0,5584.02,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/trash-recycling-programs/",84,56,100,93,85,3172.73,9922.74,0.07,19,0,3775.87,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/trees/",84,56,100,93,85,3170.02,9620.5,0,16,0,7181.66,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/water-division/",84,56,100,93,85,3169.33,12319.9,0.01,17,0,7616.35,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/water-division/urban-water-management-plan/",84,57,100,93,85,3174.78,9474.83,0,16,0,3842.96,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/water-division/water-conservation/",84,56,100,93,85,3172.39,9922.45,0,18,0,4197.93,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/water-division/water-services/",83,55,100,93,85,3331.04,10381.15,0,18,0,6804.92,1,1,1,1,1,0,0,1,1,1
"/government/departments/public-works-department/water-division/water-services/water-quality/",79,56,100,74,85,3171.95,9022.24,0,16,0,7507.32,1,1,1,1,1,0,0,1,1,1
"/government/housing/",84,57,100,93,85,3171.93,9921.93,0,19,0,3909.13,1,1,1,1,1,0,0,1,1,1
"/government/legislative-advocacy/",83,56,97,93,85,3475.47,9325.59,0,32,0,5539.18,0,1,1,1,1,0,0,1,1,1
"/government/open-government-transparency/",84,56,100,93,85,3320.65,8570.93,0.02,28,0,5955.75,1,1,1,1,1,0,0,1,1,1
"/government/paramount-schools/",84,57,100,93,85,3172.33,9022.46,0,29,0,3649.33,1,1,1,1,1,0,0,1,1,1
"/hahn-honors-diane-martinez-and-annette-delgadillo-first-sisters-to-serve-as-mayors-of-paramount/",84,56,100,93,85,3172.53,9472.57,0,20,0,5971.65,1,1,1,1,1,0,0,1,1,1
"/how-do-i/",84,56,100,93,85,3169.84,9020.05,0,18,0,6038.04,1,1,1,1,1,0,0,1,1,1
"/how-do-i/apply-for/",84,56,100,93,85,3171.05,9171.55,0,18,0,5190.36,1,1,1,1,1,0,0,1,1,1
"/how-do-i/contact/",84,56,100,93,85,3171.46,9471.52,0,17,0,4972.37,1,1,1,1,1,0,0,1,1,1
"/how-do-i/find/",84,56,100,93,85,3171.69,9921.76,0,17,0,5264.61,1,1,1,1,1,0,0,1,1,1
"/how-do-i/find/agenda-notices-minutes/",84,56,100,93,85,3169.05,9019.98,0,16,0,4977.52,1,1,1,1,1,0,0,1,1,1
"/how-do-i/job-opportunities/",84,56,100,93,85,3197.58,8900.55,0,16,0,4747.19,1,1,1,1,1,0,0,1,1,1
"/how-do-i/learn-more-about/",84,56,100,93,85,3172.06,9472.92,0,17,0,5585.95,1,1,1,1,1,0,0,1,1,1
"/how-do-i/learn-more-about/filing-a-claim/",84,56,100,93,85,3174.12,9476.73,0,16,0,4946.38,1,1,1,1,1,0,0,1,1,1
"/how-do-i/pay-for/",84,56,100,93,85,3171.79,9773.67,0,16,0,6382.54,1,1,1,1,1,0,0,1,1,1
"/how-do-i/pay-for/pet-license/",84,56,100,93,85,3171.19,9481.37,0,18,0,5502.83,1,1,1,1,1,0,0,1,1,1
"/how-do-i/request/",84,58,100,93,85,2570.24,9771.2,0,17,0,3402.96,1,1,1,1,1,0,0,1,1,1
"/how-do-i/view/",84,57,100,93,85,3171.62,9171.77,0,18,0,3759.23,1,1,1,1,1,0,0,1,1,1
"/icalendar/",84,56,100,93,85,3170.97,10073.03,0,16,0,6992.4,1,1,1,1,1,0,0,1,1,1
"/keep-your-pet-prepared-healthy-and-safe/",83,57,97,93,85,2426.49,7376.77,0,16,0,21046,1,1,1,1,1,0,0,1,1,1
"/know-your-rights-immigration-resources/",83,55,100,93,85,3544.88,36735.17,0,25,0,12683.23,1,1,1,1,1,0,0,1,1,1
"/landscape-median-project-to-enhance-city-streetscape/",83,56,97,93,85,2722.17,25161.98,0,16,0,9475.45,1,1,1,1,1,0,0,1,1,1
"/lane-closures-start-june-23/",84,60,97,93,85,2427.35,4377.51,0.01,16,0,21863.22,1,1,1,1,1,0,0,1,1,1
"/lindsay-lumber-closes-after-more-than-a-century-in-business/",84,59,100,93,85,3170.98,6021.48,0,28,0,3170.98,1,1,1,1,1,0,0,1,1,1
"/national-parks-and-rec-month/",84,62,97,93,85,2426.59,5138.16,0,27,0,2723.6,1,1,1,1,1,0,0,1,1,1
"/notice-water-billing/",84,56,100,93,85,3168.76,9630.3,0,20,0,5478.63,1,1,1,1,1,0,0,1,1,1
"/now/",83,52,100,93,85,3623.32,17676.73,0.11,16,0,7241.22,1,1,1,1,1,0,0,1,1,1
"/paramount-city-services/",82,56,100,93,77,3251.03,13097.52,0.01,18,0,6094.23,1,1,1,1,1,0,0,1,1,1
"/paramount-councilmember-joins-south-coast-aqmd-governing-board/",85,60,100,93,85,2422.93,26878.18,0,18,0,2760.75,1,1,1,1,1,0,0,1,1,1
"/paramount-expands-residential-air-purifier-and-filter-rebate-program/",84,57,100,93,85,2433.28,18035.15,0,16,0,5144.14,1,1,1,1,1,0,0,1,1,1
"/paramount-finds-innovative-solutions-to-reduce-homelessness-by-30-in-two-years/",83,56,97,93,85,3170.11,8720.32,0,18,0,4839.14,1,1,1,1,1,0,0,1,1,1
"/paramount-joins-coalition-of-cities-in-lawsuit-challenging-federal-immigration-actions/",84,56,100,93,85,3172.66,12179.38,0,20,0,6183.36,1,1,1,1,1,0,0,1,1,1
"/paramount-joins-legal-effort/",84,60,97,93,85,2423.17,4373.29,0.01,19,0,8984.18,1,1,1,1,1,0,0,1,1,1
"/paramount-launches-new-gov-website/",84,56,100,93,85,3174.29,10378.44,0,18,0,6000.67,1,1,1,1,1,0,0,1,1,1
"/paramount-prepares-for-new-commercial-organics-collection-service/",84,59,100,93,85,2437.93,4838.14,0.09,19,0,3043.13,1,1,1,1,1,0,0,1,1,1
"/paramount-proclaims-november-as-national-home-care-and-hospice-month-approved/",83,56,97,93,85,3171.42,8571.56,0,19,0,4956.58,1,1,1,1,1,0,0,1,1,1
"/paramount-residents-take-the-lead-in-showcasing-local-businesses/",82,54,97,93,85,3172.91,9023.9,0.09,21,0,4837.06,1,1,1,1,1,0,0,1,1,1
"/paramounts-historic-context-statement/",83,55,100,93,85,3170.86,17272.61,0.05,20,0,7543.74,1,1,1,1,1,0,0,1,1,1
"/pathways-ensuring-safety-and-independence-for-paramounts-seniors/",84,56,100,93,85,2724.69,23804.14,0,19,0,8857.37,1,1,1,1,1,0,0,1,1,1
"/pdf-not-found/",84,57,100,93,85,3169.45,9019.86,0,16,0,3780.25,1,1,1,1,1,0,0,1,1,1
"/post-archive/",82,60,98,93,77,2421.92,4372.1,0.03,19,0,5876.79,1,1,1,1,1,0,0,1,1,1
"/press-release-declaration-of-ballot-measure/",84,56,100,93,85,3170.39,9320.51,0,22,0,4851.7,1,1,1,1,1,0,0,1,1,1
"/privacy-policy/",84,56,100,93,85,3323.1,8801.61,0.01,25,0,4733.17,1,1,1,1,1,0,0,1,1,1
"/public-notice-npa-letter-misinformation/",84,57,100,93,85,3170.24,6320.45,0,20,0,4840.23,1,1,1,1,1,0,0,1,1,1
"/ralph-c-dills-park-renovation-enhancing-community-spaces-for-all/",83,56,97,93,85,3172.19,6923.02,0,21,0,5631.6,1,1,1,1,1,0,0,1,1,1
"/recreation/",84,59,100,93,85,3171.96,4522.32,0,18,0,4153.33,1,1,1,1,1,0,0,1,1,1
"/recreation/meadows-park/",82,57,100,93,77,3322.13,6172.31,0,21,0,4100.59,1,1,1,1,1,0,0,1,1,1
"/recreation/paramount-park/",82,57,100,93,77,3319.55,6170.33,0.01,23,0,4212.03,1,1,1,1,1,0,0,1,1,1
"/recreation/paramount-pool/",82,57,100,93,77,3319.67,6169.82,0,20,0,4720.95,1,1,1,1,1,0,0,1,1,1
"/recreation/pequeno-park/",82,56,100,93,77,3321.31,9996.5,0,21,0,5297.81,1,1,1,1,1,0,0,1,1,1
"/recreation/progress-park/",82,58,100,93,77,3320.16,5870.31,0,21,0,3320.16,1,1,1,1,1,0,0,1,1,1
"/recreation/ralph-c-dills-park/",82,57,100,93,77,3320.6,6095.87,0,21,0,4209.01,1,1,1,1,1,0,0,1,1,1
"/recreation/salud-park/",82,57,100,93,77,3322.26,7372.64,0,19,0,3991.62,1,1,1,1,1,0,0,1,1,1
"/recreation/spane-park/",82,57,100,93,77,3322.67,6173.99,0,21,0,4421.74,1,1,1,1,1,0,0,1,1,1
"/residents/",84,59,100,93,85,2576.5,4826.53,0,20,0,5553.72,1,1,1,1,1,0,0,1,1,1
"/resolve-to-be-ready-paramount/",83,56,97,93,85,3170.37,19220.37,0,18,0,6379.21,1,1,1,1,1,0,0,1,1,1
"/sample-page/",83,58,97,93,85,2870.46,5270.58,0,16,0,4418.55,1,1,1,1,1,0,0,1,1,1
