URL,Score,Performance,Accessibility,Best Practices,SEO,FCP,LCP,CLS,FID,TBT,SI,Color Contrast,Headings,Labels,Image Alts,Link Names,Errors,Inspector Issues,Images Responsive,Image Aspect Ratio,Indexable
"/menifee-taco-trail/",80,56,93,78,92,3135.07,13405.1,0,16,0,5231.41,0,1,1,1,1,1,0,1,1,1
"/nearby-attractions/",80,56,93,78,92,4041.83,12455.07,0,26,0,4041.83,0,1,1,1,1,1,0,1,1,1
"/organizer/arts-council-menifee/",77,45,93,78,92,4425.63,7985.8,0.22,24,0,4425.63,0,1,1,1,1,1,0,1,1,1
"/organizer/made-local-market/",76,42,93,78,92,3137.69,15803.09,0.29,16,0,4043.93,0,1,1,1,1,1,0,1,1,1
"/organizer/menifee-police-department/",77,43,93,78,92,3185.63,6761.15,0.26,23,0,4445.19,0,1,1,1,1,1,0,1,1,1
"/organizer/menifee-valley-chamber-of-commerce/",76,40,93,78,92,4405.53,24229.07,0.32,27,0,4405.53,0,1,1,1,1,1,0,1,1,1
"/organizer/menifee-valley-historical-association/",77,46,93,78,92,4410.71,13864.85,0.2,23,0,4410.71,0,1,1,1,1,1,0,1,1,1
"/organizer/riverside-county-office-of-economic-development/",77,46,93,78,92,4492.8,14129.15,0.21,16,0,4492.8,0,1,1,1,1,1,0,1,1,1
"/organizer/sun-city-market/",77,45,93,78,92,4472.68,7944.98,0.23,20,0,4472.68,0,1,1,1,1,1,0,1,1,1
"/organizer/vagabond-theatre-group-of-menifee/",77,44,93,78,92,4492.46,14144.6,0.23,27,0,4492.46,0,1,1,1,1,1,0,1,1,1
"/outdoor-adventures/",80,56,93,78,92,3119.46,12561.33,0,22,0,4035.48,0,1,1,1,1,1,0,1,1,1
"/outdoor-adventures/aquatic-adventures/",80,57,93,78,92,3128.47,11302.72,0.02,22,0,3929.54,0,1,1,1,1,1,0,1,1,1
"/outdoor-adventures/biking/",80,56,93,78,92,4151.89,11977.22,0.01,16,0,4191.68,0,1,1,1,1,1,0,1,1,1
"/outdoor-adventures/golfing/",80,56,93,78,92,3790.6,12334.6,0,17,0,4689.47,0,1,1,1,1,1,0,1,1,1
"/outdoor-adventures/horseback-riding/",80,56,93,78,92,3791.64,13731.65,0,19,0,4161.98,0,1,1,1,1,1,0,1,1,1
"/outdoor-adventures/hot-air-balloon-rides/",80,56,93,78,92,3791.38,13664.68,0,27,0,3791.38,0,1,1,1,1,1,0,1,1,1
"/outdoor-adventures/pickleball/",80,56,93,78,92,3802.28,13769.27,0,24,0,3802.28,0,1,1,1,1,1,0,1,1,1
"/outdoor-adventures/skate-bike-parks/",80,56,93,78,92,4142.63,11855.47,0,16,0,4142.63,0,1,1,1,1,1,0,1,1,1
"/outdoor-adventures/waterside-adventures/",80,56,93,78,92,3787.22,13888.51,0,17,0,4354.41,0,1,1,1,1,1,0,1,1,1
"/privacy-policy/",80,56,93,78,92,3699.29,11400.47,0,16,0,3785.21,0,1,1,1,1,1,0,1,1,1
"/retail-experiences/",80,56,93,78,92,3784.96,12000.27,0,17,0,3784.96,0,1,1,1,1,1,0,1,1,1
"/retail-experiences/experiences/",80,56,93,78,92,3748.35,11640.64,0,23,0,3748.35,0,1,1,1,1,1,0,1,1,1
"/retail-experiences/relaxation/",80,56,93,78,92,4048.54,11644.28,0,23,0,4048.54,0,1,1,1,1,1,0,1,1,1
"/retail-experiences/retail/",80,56,93,78,92,3807.57,13906.9,0,20,0,3807.57,0,1,1,1,1,1,0,1,1,1
"/signature-events/",78,56,93,78,85,3814.31,14246.26,0,21,0,3814.31,0,1,1,1,1,1,0,1,1,1
"/terms-of-use/",80,57,93,78,92,3282.98,11147.54,0,24,0,3613.4,0,1,1,1,1,1,0,1,1,1
"/venue/26850-sun-city-blvd/",75,37,93,78,92,4430.92,9644.87,0.39,23,0,4430.92,0,1,1,1,1,1,0,1,1,1
"/venue/antelope-menifee-rural-center/",75,37,93,78,92,4436.33,7702.65,0.4,23,0,4436.33,0,1,1,1,1,1,0,1,1,1
"/venue/audie-murphy-ranch-sports-park/",77,44,93,78,92,4527.68,14449.45,0.23,22,0,4527.68,0,1,1,1,1,1,0,1,1,1
"/venue/centennial-park/",79,52,93,78,92,4476.99,7890.65,0.12,21,0,4476.99,0,1,1,1,1,1,0,1,1,1
"/venue/lazy-creek-park/",77,44,93,78,92,4457.14,8170.9,0.23,16,0,4802.74,0,1,1,1,1,1,0,1,1,1
"/venue/mt-san-jacinto-college/",80,56,93,78,92,3282.58,16388.98,0,16,0,4968.64,0,1,1,1,1,1,0,1,1,1
"/venue/talavera-park/",77,44,93,78,92,4480.38,8584.31,0.23,20,0,4480.38,0,1,1,1,1,1,0,1,1,1
"/venue/underwood-park/",76,41,93,78,92,4456.44,8313.76,0.29,26,0,4456.44,0,1,1,1,1,1,0,1,1,1
